tag,arm,N,seed,run_kind,alpha_case,alpha,energy_J,energy_kWh,saving_vs_ND_PW,energy_per_block_J
primary,ND-PC-NOLP,400,467376819415377580,derived,LP10,0.1,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PC-NOLP,400,467376819415377580,derived,LP25,0.25,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PC-NOLP,400,467376819415377580,derived,LP50,0.5,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW,400,2704408835578762228,physical,LP0,0.0,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW,400,2704408835578762228,physical,LP10,0.1,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW,400,2704408835578762228,physical,LP25,0.25,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW,400,2704408835578762228,physical,LP50,0.5,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW-OFFSET,400,2704408835578762228,physical,LP0,0.0,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW-OFFSET,400,2704408835578762228,physical,LP10,0.1,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW-OFFSET,400,2704408835578762228,physical,LP25,0.25,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW-OFFSET,400,2704408835578762228,physical,LP50,0.5,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PC,400,2704408835578762228,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,638181773.0109832
primary,ND-PC,400,2704408835578762228,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,638181777.5280668
primary,ND-PC,400,2704408835578762228,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,638181784.303692
primary,ND-PC,400,2704408835578762228,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,638181795.5964006
primary,ND-PC-NOLP,400,2704408835578762228,derived,LP0,0.0,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PC-NOLP,400,2704408835578762228,derived,LP10,0.1,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PC-NOLP,400,2704408835578762228,derived,LP25,0.25,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PC-NOLP,400,2704408835578762228,derived,LP50,0.5,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW,400,11237067994138084197,physical,LP0,0.0,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW,400,11237067994138084197,physical,LP10,0.1,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW,400,11237067994138084197,physical,LP25,0.25,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW,400,11237067994138084197,physical,LP50,0.5,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW-OFFSET,400,11237067994138084197,physical,LP0,0.0,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW-OFFSET,400,11237067994138084197,physical,LP10,0.1,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW-OFFSET,400,11237067994138084197,physical,LP25,0.25,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW-OFFSET,400,11237067994138084197,physical,LP50,0.5,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PC,400,11237067994138084197,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,738947316.1179806
primary,ND-PC,400,11237067994138084197,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,738947321.3482878
primary,ND-PC,400,11237067994138084197,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,738947329.1937486
primary,ND-PC,400,11237067994138084197,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,738947342.2695165
primary,ND-PC-NOLP,400,11237067994138084197,derived,LP0,0.0,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PC-NOLP,400,11237067994138084197,derived,LP10,0.1,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PC-NOLP,400,11237067994138084197,derived,LP25,0.25,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PC-NOLP,400,11237067994138084197,derived,LP50,0.5,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW,400,5926412735843326529,physical,LP0,0.0,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW,400,5926412735843326529,physical,LP10,0.1,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW,400,5926412735843326529,physical,LP25,0.25,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW,400,5926412735843326529,physical,LP50,0.5,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW-OFFSET,400,5926412735843326529,physical,LP0,0.0,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW-OFFSET,400,5926412735843326529,physical,LP10,0.1,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW-OFFSET,400,5926412735843326529,physical,LP25,0.25,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW-OFFSET,400,5926412735843326529,physical,LP50,0.5,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PC,400,5926412735843326529,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,1276363546.0219665
primary,ND-PC,400,5926412735843326529,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,1276363555.0561335
primary,ND-PC,400,5926412735843326529,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,1276363568.607384
primary,ND-PC,400,5926412735843326529,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,1276363591.1928012
primary,ND-PC-NOLP,400,5926412735843326529,derived,LP0,0.0,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PC-NOLP,400,5926412735843326529,derived,LP10,0.1,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PC-NOLP,400,5926412735843326529,derived,LP25,0.25,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PC-NOLP,400,5926412735843326529,derived,LP50,0.5,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW,400,5192363207272324882,physical,LP0,0.0,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW,400,5192363207272324882,physical,LP10,0.1,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW,400,5192363207272324882,physical,LP25,0.25,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW,400,5192363207272324882,physical,LP50,0.5,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW-OFFSET,400,5192363207272324882,physical,LP0,0.0,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW-OFFSET,400,5192363207272324882,physical,LP10,0.1,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW-OFFSET,400,5192363207272324882,physical,LP25,0.25,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW-OFFSET,400,5192363207272324882,physical,LP50,0.5,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PC,400,5192363207272324882,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,825882294.4848018
primary,ND-PC,400,5192363207272324882,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,825882300.3304393
primary,ND-PC,400,5192363207272324882,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,825882309.0988954
primary,ND-PC,400,5192363207272324882,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,825882323.712989
primary,ND-PC-NOLP,400,5192363207272324882,derived,LP0,0.0,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PC-NOLP,400,5192363207272324882,derived,LP10,0.1,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PC-NOLP,400,5192363207272324882,derived,LP25,0.25,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PC-NOLP,400,5192363207272324882,derived,LP50,0.5,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW,400,14936110819278713214,physical,LP0,0.0,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW,400,14936110819278713214,physical,LP10,0.1,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW,400,14936110819278713214,physical,LP25,0.25,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW,400,14936110819278713214,physical,LP50,0.5,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW-OFFSET,400,14936110819278713214,physical,LP0,0.0,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW-OFFSET,400,14936110819278713214,physical,LP10,0.1,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW-OFFSET,400,14936110819278713214,physical,LP25,0.25,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW-OFFSET,400,14936110819278713214,physical,LP50,0.5,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PC,400,14936110819278713214,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,825882294.4848018
primary,ND-PC,400,14936110819278713214,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,825882300.3304393
primary,ND-PC,400,14936110819278713214,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,825882309.0988954
primary,ND-PC,400,14936110819278713214,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,825882323.712989
primary,ND-PC-NOLP,400,14936110819278713214,derived,LP0,0.0,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PC-NOLP,400,14936110819278713214,derived,LP10,0.1,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PC-NOLP,400,14936110819278713214,derived,LP25,0.25,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PC-NOLP,400,14936110819278713214,derived,LP50,0.5,14040000000.0,3900.0,0.0,825882352.9411764
primary,ND-PW,400,15027284727339452496,physical,LP0,0.0,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PW,400,15027284727339452496,physical,LP10,0.1,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PW,400,15027284727339452496,physical,LP25,0.25,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PW,400,15027284727339452496,physical,LP50,0.5,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PW-OFFSET,400,15027284727339452496,physical,LP0,0.0,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PW-OFFSET,400,15027284727339452496,physical,LP10,0.1,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PW-OFFSET,400,15027284727339452496,physical,LP25,0.25,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PW-OFFSET,400,15027284727339452496,physical,LP50,0.5,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PC,400,15027284727339452496,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,1002857071.8744022
primary,ND-PC,400,15027284727339452496,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,1002857078.9726763
primary,ND-PC,400,15027284727339452496,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,1002857089.6200874
primary,ND-PC,400,15027284727339452496,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,1002857107.3657724
primary,ND-PC-NOLP,400,15027284727339452496,derived,LP0,0.0,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PC-NOLP,400,15027284727339452496,derived,LP10,0.1,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PC-NOLP,400,15027284727339452496,derived,LP25,0.25,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PC-NOLP,400,15027284727339452496,derived,LP50,0.5,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PW,400,529132900484142986,physical,LP0,0.0,14040000000.0,3900.0,0.0,1080000000.0
primary,ND-PW,400,529132900484142986,physical,LP10,0.1,14040000000.0,3900.0,0.0,1080000000.0
primary,ND-PW,400,529132900484142986,physical,LP25,0.25,14040000000.0,3900.0,0.0,1080000000.0
primary,ND-PW,400,529132900484142986,physical,LP50,0.5,14040000000.0,3900.0,0.0,1080000000.0
primary,ND-PW-OFFSET,400,529132900484142986,physical,LP0,0.0,14040000000.0,3900.0,0.0,1080000000.0
primary,ND-PW-OFFSET,400,529132900484142986,physical,LP10,0.1,14040000000.0,3900.0,0.0,1080000000.0
primary,ND-PW-OFFSET,400,529132900484142986,physical,LP25,0.25,14040000000.0,3900.0,0.0,1080000000.0
primary,ND-PW-OFFSET,400,529132900484142986,physical,LP50,0.5,14040000000.0,3900.0,0.0,1080000000.0
primary,ND-PC,400,529132900484142986,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,1079999923.5570486
primary,ND-PC,400,529132900484142986,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,1079999931.2013438
primary,ND-PC,400,529132900484142986,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,1079999942.6677864
primary,ND-PC,400,529132900484142986,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,1079999961.7785242
primary,ND-PC-NOLP,400,529132900484142986,derived,LP0,0.0,14040000000.0,3900.0,0.0,1080000000.0
primary,ND-PC-NOLP,400,529132900484142986,derived,LP10,0.1,14040000000.0,3900.0,0.0,1080000000.0
primary,ND-PC-NOLP,400,529132900484142986,derived,LP25,0.25,14040000000.0,3900.0,0.0,1080000000.0
primary,ND-PC-NOLP,400,529132900484142986,derived,LP50,0.5,14040000000.0,3900.0,0.0,1080000000.0
primary,ND-PW,400,8583420154531566926,physical,LP0,0.0,14040000000.0,3900.0,0.0,936000000.0
primary,ND-PW,400,8583420154531566926,physical,LP10,0.1,14040000000.0,3900.0,0.0,936000000.0
primary,ND-PW,400,8583420154531566926,physical,LP25,0.25,14040000000.0,3900.0,0.0,936000000.0
primary,ND-PW,400,8583420154531566926,physical,LP50,0.5,14040000000.0,3900.0,0.0,936000000.0
primary,ND-PW-OFFSET,400,8583420154531566926,physical,LP0,0.0,14040000000.0,3900.0,0.0,936000000.0
primary,ND-PW-OFFSET,400,8583420154531566926,physical,LP10,0.1,14040000000.0,3900.0,0.0,936000000.0
primary,ND-PW-OFFSET,400,8583420154531566926,physical,LP25,0.25,14040000000.0,3900.0,0.0,936000000.0
primary,ND-PW-OFFSET,400,8583420154531566926,physical,LP50,0.5,14040000000.0,3900.0,0.0,936000000.0
primary,ND-PC,400,8583420154531566926,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,935999933.749442
primary,ND-PC,400,8583420154531566926,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,935999940.3744979
primary,ND-PC,400,8583420154531566926,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,935999950.3120816
primary,ND-PC,400,8583420154531566926,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,935999966.8747209
primary,ND-PC-NOLP,400,8583420154531566926,derived,LP0,0.0,14040000000.0,3900.0,0.0,936000000.0
primary,ND-PC-NOLP,400,8583420154531566926,derived,LP10,0.1,14040000000.0,3900.0,0.0,936000000.0
primary,ND-PC-NOLP,400,8583420154531566926,derived,LP25,0.25,14040000000.0,3900.0,0.0,936000000.0
primary,ND-PC-NOLP,400,8583420154531566926,derived,LP50,0.5,14040000000.0,3900.0,0.0,936000000.0
primary,ND-PW,400,16465068975321571430,physical,LP0,0.0,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW,400,16465068975321571430,physical,LP10,0.1,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW,400,16465068975321571430,physical,LP25,0.25,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW,400,16465068975321571430,physical,LP50,0.5,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW-OFFSET,400,16465068975321571430,physical,LP0,0.0,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW-OFFSET,400,16465068975321571430,physical,LP10,0.1,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW-OFFSET,400,16465068975321571430,physical,LP25,0.25,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW-OFFSET,400,16465068975321571430,physical,LP50,0.5,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PC,400,16465068975321571430,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,1276363546.0219665
primary,ND-PC,400,16465068975321571430,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,1276363555.0561335
primary,ND-PC,400,16465068975321571430,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,1276363568.607384
primary,ND-PC,400,16465068975321571430,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,1276363591.1928012
primary,ND-PC-NOLP,400,16465068975321571430,derived,LP0,0.0,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PC-NOLP,400,16465068975321571430,derived,LP10,0.1,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PC-NOLP,400,16465068975321571430,derived,LP25,0.25,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PC-NOLP,400,16465068975321571430,derived,LP50,0.5,14040000000.0,3900.0,0.0,1276363636.3636363
primary,ND-PW,400,1580318165844385263,physical,LP0,0.0,14040000000.0,3900.0,0.0,1170000000.0
primary,ND-PW,400,1580318165844385263,physical,LP10,0.1,14040000000.0,3900.0,0.0,1170000000.0
primary,ND-PW,400,1580318165844385263,physical,LP25,0.25,14040000000.0,3900.0,0.0,1170000000.0
primary,ND-PW,400,1580318165844385263,physical,LP50,0.5,14040000000.0,3900.0,0.0,1170000000.0
primary,ND-PW-OFFSET,400,1580318165844385263,physical,LP0,0.0,14040000000.0,3900.0,0.0,1170000000.0
primary,ND-PW-OFFSET,400,1580318165844385263,physical,LP10,0.1,14040000000.0,3900.0,0.0,1170000000.0
primary,ND-PW-OFFSET,400,1580318165844385263,physical,LP25,0.25,14040000000.0,3900.0,0.0,1170000000.0
primary,ND-PW-OFFSET,400,1580318165844385263,physical,LP50,0.5,14040000000.0,3900.0,0.0,1170000000.0
primary,ND-PC,400,1580318165844385263,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,1169999917.1868026
primary,ND-PC,400,1580318165844385263,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,1169999925.4681222
primary,ND-PC,400,1580318165844385263,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,1169999937.890102
primary,ND-PC,400,1580318165844385263,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,1169999958.5934012
primary,ND-PC-NOLP,400,1580318165844385263,derived,LP0,0.0,14040000000.0,3900.0,0.0,1170000000.0
primary,ND-PC-NOLP,400,1580318165844385263,derived,LP10,0.1,14040000000.0,3900.0,0.0,1170000000.0
primary,ND-PC-NOLP,400,1580318165844385263,derived,LP25,0.25,14040000000.0,3900.0,0.0,1170000000.0
primary,ND-PC-NOLP,400,1580318165844385263,derived,LP50,0.5,14040000000.0,3900.0,0.0,1170000000.0
primary,ND-PW,400,860680765458012691,physical,LP0,0.0,14040000000.0,3900.0,0.0,484137931.0344828
primary,ND-PW,400,860680765458012691,physical,LP10,0.1,14040000000.0,3900.0,0.0,484137931.0344828
primary,ND-PW,400,860680765458012691,physical,LP25,0.25,14040000000.0,3900.0,0.0,484137931.0344828
primary,ND-PW,400,860680765458012691,physical,LP50,0.5,14040000000.0,3900.0,0.0,484137931.0344828
primary,ND-PW-OFFSET,400,860680765458012691,physical,LP0,0.0,14040000000.0,3900.0,0.0,484137931.0344828
primary,ND-PW-OFFSET,400,860680765458012691,physical,LP10,0.1,14040000000.0,3900.0,0.0,484137931.0344828
primary,ND-PW-OFFSET,400,860680765458012691,physical,LP25,0.25,14040000000.0,3900.0,0.0,484137931.0344828
primary,ND-PW-OFFSET,400,860680765458012691,physical,LP50,0.5,14040000000.0,3900.0,0.0,484137931.0344828
primary,ND-PC,400,860680765458012691,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,484137896.76695275
primary,ND-PC,400,860680765458012691,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,484137900.1937058
primary,ND-PC,400,860680765458012691,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,484137905.33383524
