tag,arm,N,seed,k_active,rounds,accepted_blocks,C_total,U_exact,R_exact,rho_exact,t_active_miner_s,t_low_miner_s,F_low,epochs_completed,exhaustions,state_time_conservation_rel,work_identity_rel
primary,E50-PC30,200,11415035473929976970,60,16,15,140399996600300156208,140399996600300156208,0,0.0,599999.9854713682,1400000.0145286317,0.7000000072643159,108964738583,6537884314980,0.0,0.0
primary,E50-PC40,200,11415035473929976970,80,17,16,187199995467066874988,187199995467066874988,0,0.0,799999.9806284909,1200000.019371509,0.6000000096857545,108964738582,8717179086560,0.0,0.0
primary,E50-PC50,200,11415035473929976970,100,17,16,233999994333833593736,233999994333833593736,0,0.0,999999.9757856136,1000000.0242143864,0.5000000121071931,108964738582,10896473858200,0.0,0.0
primary,E50-PC60,200,11415035473929976970,120,18,17,280799993200600312483,280799993200600312483,0,0.0,1199999.9709427364,800000.0290572636,0.4000000145286318,108964738582,13075768629840,0.0,0.0
primary,E50-PC80,200,11415035473929976970,160,21,20,374399990934133750142,374399990934133750142,0,0.0,1599999.9612569818,400000.0387430182,0.20000001937150907,108964738580,17434358172800,0.0,0.0
primary,E50-PC100,200,11415035473929976970,200,24,23,467999988667667187888,467999988667667187888,0,0.0,1999999.9515712273,0.048428772701333334,2.4214386350666665e-08,108964738578,21792947715600,0.0,0.0
primary,E50-CONV100,200,5972818461147421061,200,12,11,468000000000000000000,468000000000000000000,0,0.0,2000000.0,0.0,0.0,108964740000,108964740000,0.0,0.0
primary,E50-MT100,200,5972818461147421061,200,1,0,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998,2000000.0,0.0,0.0,544823706,108964741200,0.0,0.0
primary,E50-PC10,200,5972818461147421061,20,2,1,46799998866766718665,46799998866766718665,0,0.0,199999.99515712273,1800000.0048428772,0.9000000024214386,108964738590,2179294771800,0.0,0.0
primary,E50-PC20,200,5972818461147421061,40,4,3,93599997733533437349,93599997733533437349,0,0.0,399999.99031424546,1600000.0096857545,0.8000000048428773,108964738589,4358589543560,0.0,0.0
primary,E50-PC30,200,5972818461147421061,60,4,3,140399996600300156026,140399996600300156026,0,0.0,599999.9854713682,1400000.0145286317,0.7000000072643159,108964738589,6537884315340,0.0,0.0
primary,E50-PC40,200,5972818461147421061,80,5,4,187199995467066874698,187199995467066874698,0,0.0,799999.9806284909,1200000.019371509,0.6000000096857545,108964738589,8717179087120,0.0,0.0
primary,E50-PC50,200,5972818461147421061,100,6,5,233999994333833593424,233999994333833593424,0,0.0,999999.9757856136,1000000.0242143864,0.5000000121071931,108964738588,10896473858800,0.0,0.0
primary,E50-PC60,200,5972818461147421061,120,8,7,280799993200600312172,280799993200600312172,0,0.0,1199999.9709427364,800000.0290572636,0.4000000145286318,108964738587,13075768630440,0.0,0.0
primary,E50-PC80,200,5972818461147421061,160,10,9,374399990934133749646,374399990934133749646,0,0.0,1599999.9612569818,400000.0387430182,0.20000001937150907,108964738586,17434358173760,0.0,0.0
primary,E50-PC100,200,5972818461147421061,200,12,11,467999988667667187264,467999988667667187264,0,0.0,1999999.9515712273,0.048428772704,2.4214386352e-08,108964738584,21792947716800,0.0,0.0
primary,E50-CONV100,200,11677511577610847452,200,16,15,468000000000000000000,468000000000000000000,0,0.0,2000000.0,0.0,0.0,108964739600,108964739600,0.0,0.0
primary,E50-MT100,200,11677511577610847452,200,1,0,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998,2000000.0,0.0,0.0,544823706,108964741200,0.0,0.0
primary,E50-PC10,200,11677511577610847452,20,3,2,46799998866766718674,46799998866766718674,0,0.0,199999.99515712273,1800000.0048428772,0.9000000024214386,108964738589,2179294771780,0.0,0.0
primary,E50-PC20,200,11677511577610847452,40,3,2,93599997733533437330,93599997733533437330,0,0.0,399999.99031424546,1600000.0096857545,0.8000000048428773,108964738590,4358589543600,0.0,0.0
primary,E50-PC30,200,11677511577610847452,60,7,6,140399996600300156087,140399996600300156087,0,0.0,599999.9854713682,1400000.0145286317,0.7000000072643159,108964738587,6537884315220,0.0,0.0
primary,E50-PC40,200,11677511577610847452,80,8,7,187199995467066874783,187199995467066874783,0,0.0,799999.9806284909,1200000.019371509,0.6000000096857545,108964738587,8717179086960,0.0,0.0
primary,E50-PC50,200,11677511577610847452,100,11,10,233999994333833593528,233999994333833593528,0,0.0,999999.9757856136,1000000.0242143864,0.5000000121071931,108964738586,10896473858600,0.0,0.0
primary,E50-PC60,200,11677511577610847452,120,11,10,280799993200600312293,280799993200600312293,0,0.0,1199999.9709427364,800000.0290572636,0.4000000145286318,108964738585,13075768630200,0.0,0.0
primary,E50-PC80,200,11677511577610847452,160,15,14,374399990934133749896,374399990934133749896,0,0.0,1599999.9612569818,400000.0387430182,0.20000001937150907,108964738583,17434358173280,0.0,0.0
primary,E50-PC100,200,11677511577610847452,200,16,15,467999988667667187576,467999988667667187576,0,0.0,1999999.9515712273,0.04842877270266667,2.4214386351333333e-08,108964738581,21792947716200,0.0,0.0
primary,E50-CONV100,200,17891702655887131290,200,19,18,468000000000000000000,468000000000000000000,0,0.0,2000000.0,0.0,0.0,108964739800,108964739800,0.0,0.0
primary,E50-MT100,200,17891702655887131290,200,1,0,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998,2000000.0,0.0,0.0,544823706,108964741200,0.0,0.0
primary,E50-PC10,200,17891702655887131290,20,1,0,46799998866766718654,46799998866766718654,0,0.0,199999.99515712273,1800000.0048428772,0.9000000024214386,108964738591,2179294771820,0.0,0.0
primary,E50-PC20,200,17891702655887131290,40,4,3,93599997733533437351,93599997733533437351,0,0.0,399999.99031424546,1600000.0096857545,0.8000000048428773,108964738589,4358589543560,0.0,0.0
primary,E50-PC30,200,17891702655887131290,60,6,5,140399996600300156025,140399996600300156025,0,0.0,599999.9854713682,1400000.0145286317,0.7000000072643159,108964738589,6537884315340,0.0,0.0
primary,E50-PC40,200,17891702655887131290,80,7,6,187199995467066874701,187199995467066874701,0,0.0,799999.9806284909,1200000.019371509,0.6000000096857545,108964738589,8717179087120,0.0,0.0
primary,E50-PC50,200,17891702655887131290,100,8,7,233999994333833593372,233999994333833593372,0,0.0,999999.9757856136,1000000.0242143864,0.5000000121071931,108964738589,10896473858900,0.0,0.0
primary,E50-PC60,200,17891702655887131290,120,9,8,280799993200600312108,280799993200600312108,0,0.0,1199999.9709427364,800000.0290572636,0.4000000145286318,108964738588,13075768630560,0.0,0.0
primary,E50-PC80,200,17891702655887131290,160,15,14,374399990934133749811,374399990934133749811,0,0.0,1599999.9612569818,400000.0387430182,0.20000001937150907,108964738584,17434358173440,0.0,0.0
primary,E50-PC100,200,17891702655887131290,200,19,18,467999988667667187472,467999988667667187472,0,0.0,1999999.9515712273,0.04842877270311111,2.4214386351555557e-08,108964738582,21792947716400,0.0,0.0
primary,E50-CONV100,300,7695027954463196593,300,12,11,702000000000000000000,702000000000000000000,0,0.0,3000000.0,0.0,0.0,163447110000,163447110000,0.0,0.0
primary,E50-MT100,300,7695027954463196593,300,1,0,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665,3000000.0,0.0,0.0,544823706,163447111800,0.0,0.0
primary,E50-PC10,300,7695027954463196593,30,2,1,70199998300150077986,70199998300150077986,0,0.0,299999.9927356841,2700000.007264316,0.9000000024214387,163447107886,4903413236580,0.0,0.0
primary,E50-PC20,300,7695027954463196593,60,3,2,140399996600300155972,140399996600300155972,0,0.0,599999.9854713682,2400000.0145286317,0.8000000048428773,163447107886,9806826473160,0.0,0.0
primary,E50-PC30,300,7695027954463196593,90,3,2,210599994900450233958,210599994900450233958,0,0.0,899999.9782070523,2100000.021792948,0.7000000072643159,163447107886,14710239709740,0.0,0.0
primary,E50-PC40,300,7695027954463196593,120,5,4,280799993200600311986,280799993200600311986,0,0.0,1199999.9709427364,1800000.0290572636,0.6000000096857545,163447107885,19613652946200,0.0,0.0
primary,E50-PC50,300,7695027954463196593,150,6,5,350999991500750390084,350999991500750390084,0,0.0,1499999.9636784205,1500000.0363215795,0.5000000121071931,163447107883,24517066182450,0.0,0.0
primary,E50-PC60,300,7695027954463196593,180,7,6,421199989800900468164,421199989800900468164,0,0.0,1799999.9564141047,1200000.0435858953,0.40000001452863176,163447107882,29420479418760,0.0,0.0
primary,E50-PC80,300,7695027954463196593,240,10,9,561599986401200624302,561599986401200624302,0,0.0,2399999.9418854727,600000.0581145273,0.20000001937150907,163447107881,39227305891440,0.0,0.0
primary,E50-PC100,300,7695027954463196593,300,12,11,701999983001500780272,701999983001500780272,0,0.0,2999999.927356841,0.07264315905866667,2.421438635288889e-08,163447107882,49034132364600,0.0,0.0
primary,E50-CONV100,300,8525591707662220640,300,16,15,702000000000000000000,702000000000000000000,0,0.0,3000000.0,0.0,0.0,163447108500,163447108500,0.0,0.0
primary,E50-MT100,300,8525591707662220640,300,1,0,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665,3000000.0,0.0,0.0,544823706,163447111800,0.0,0.0
primary,E50-PC10,300,8525591707662220640,30,3,2,70199998300150077997,70199998300150077997,0,0.0,299999.9927356841,2700000.007264316,0.9000000024214387,163447107885,4903413236550,0.0,0.0
primary,E50-PC20,300,8525591707662220640,60,3,2,140399996600300155973,140399996600300155973,0,0.0,599999.9854713682,2400000.0145286317,0.8000000048428773,163447107886,9806826473160,0.0,0.0
primary,E50-PC30,300,8525591707662220640,90,6,5,210599994900450233988,210599994900450233988,0,0.0,899999.9782070523,2100000.021792948,0.7000000072643159,163447107885,14710239709650,0.0,0.0
primary,E50-PC40,300,8525591707662220640,120,8,7,280799993200600312027,280799993200600312027,0,0.0,1199999.9709427364,1800000.0290572636,0.6000000096857545,163447107884,19613652946080,0.0,0.0
primary,E50-PC50,300,8525591707662220640,150,9,8,350999991500750390084,350999991500750390084,0,0.0,1499999.9636784205,1500000.0363215795,0.5000000121071931,163447107883,24517066182450,0.0,0.0
primary,E50-PC60,300,8525591707662220640,180,12,11,421199989800900468165,421199989800900468165,0,0.0,1799999.9564141047,1200000.0435858953,0.40000001452863176,163447107882,29420479418760,0.0,0.0
primary,E50-PC80,300,8525591707662220640,240,15,14,561599986401200624300,561599986401200624300,0,0.0,2399999.9418854727,600000.0581145273,0.20000001937150907,163447107881,39227305891440,0.0,0.0
primary,E50-PC100,300,8525591707662220640,300,16,15,701999983001500780584,701999983001500780584,0,0.0,2999999.927356841,0.07264315905733333,2.4214386352444445e-08,163447107879,49034132363700,0.0,0.0
primary,E50-CONV100,300,12108552042459345255,300,15,14,702000000000000000000,702000000000000000000,0,0.0,3000000.0,0.0,0.0,163447109400,163447109400,0.0,0.0
primary,E50-MT100,300,12108552042459345255,300,1,0,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665,3000000.0,0.0,0.0,544823706,163447111800,0.0,0.0
primary,E50-PC10,300,12108552042459345255,30,1,0,70199998300150077976,70199998300150077976,0,0.0,299999.9927356841,2700000.007264316,0.9000000024214387,163447107887,4903413236610,0.0,0.0
primary,E50-PC20,300,12108552042459345255,60,3,2,140399996600300155994,140399996600300155994,0,0.0,599999.9854713682,2400000.0145286317,0.8000000048428773,163447107885,9806826473100,0.0,0.0
primary,E50-PC30,300,12108552042459345255,90,3,2,210599994900450233958,210599994900450233958,0,0.0,899999.9782070523,2100000.021792948,0.7000000072643159,163447107886,14710239709740,0.0,0.0
primary,E50-PC40,300,12108552042459345255,120,5,4,280799993200600311986,280799993200600311986,0,0.0,1199999.9709427364,1800000.0290572636,0.6000000096857545,163447107885,19613652946200,0.0,0.0
primary,E50-PC50,300,12108552042459345255,150,7,6,350999991500750390032,350999991500750390032,0,0.0,1499999.9636784205,1500000.0363215795,0.5000000121071931,163447107884,24517066182600,0.0,0.0
primary,E50-PC60,300,12108552042459345255,180,8,7,421199989800900468040,421199989800900468040,0,0.0,1799999.9564141047,1200000.0435858953,0.40000001452863176,163447107884,29420479419120,0.0,0.0
primary,E50-PC80,300,12108552042459345255,240,13,12,561599986401200624300,561599986401200624300,0,0.0,2399999.9418854727,600000.0581145273,0.20000001937150907,163447107881,39227305891440,0.0,0.0
primary,E50-PC100,300,12108552042459345255,300,15,14,701999983001500780480,701999983001500780480,0,0.0,2999999.927356841,0.07264315905777778,2.4214386352592593e-08,163447107880,49034132364000,0.0,0.0
primary,E50-CONV100,300,16218162384852915827,300,26,25,702000000000000000000,702000000000000000000,0,0.0,3000000.0,0.0,0.0,163447108500,163447108500,0.0,0.0
primary,E50-MT100,300,16218162384852915827,300,1,0,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665,3000000.0,0.0,0.0,544823706,163447111800,0.0,0.0
primary,E50-PC10,300,16218162384852915827,30,4,3,70199998300150077997,70199998300150077997,0,0.0,299999.9927356841,2700000.007264316,0.9000000024214387,163447107885,4903413236550,0.0,0.0
primary,E50-PC20,300,16218162384852915827,60,6,5,140399996600300155995,140399996600300155995,0,0.0,599999.9854713682,2400000.0145286317,0.8000000048428773,163447107885,9806826473100,0.0,0.0
primary,E50-PC30,300,16218162384852915827,90,10,9,210599994900450234085,210599994900450234085,0,0.0,899999.9782070523,2100000.021792948,0.7000000072643159,163447107882,14710239709380,0.0,0.0
primary,E50-PC40,300,16218162384852915827,120,11,10,280799993200600312109,280799993200600312109,0,0.0,1199999.9709427364,1800000.0290572636,0.6000000096857545,163447107882,19613652945840,0.0,0.0
primary,E50-PC50,300,16218162384852915827,150,13,12,350999991500750390188,350999991500750390188,0,0.0,1499999.9636784205,1500000.0363215795,0.5000000121071931,163447107881,24517066182150,0.0,0.0
primary,E50-PC60,300,16218162384852915827,180,16,15,421199989800900468290,421199989800900468290,0,0.0,1799999.9564141047,1200000.0435858953,0.40000001452863176,163447107880,29420479418400,0.0,0.0
primary,E50-PC80,300,16218162384852915827,240,19,18,561599986401200624383,561599986401200624383,0,0.0,2399999.9418854727,600000.0581145273,0.20000001937150907,163447107880,39227305891200,0.0,0.0
primary,E50-PC100,300,16218162384852915827,300,26,25,701999983001500781104,701999983001500781104,0,0.0,2999999.927356841,0.07264315905511111,2.4214386351703702e-08,163447107874,49034132362200,0.0,0.0
primary,E50-CONV100,300,3678478102310266571,300,19,18,702000000000000000000,702000000000000000000,0,0.0,3000000.0,0.0,0.0,163447108800,163447108800,0.0,0.0
primary,E50-MT100,300,3678478102310266571,300,1,0,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665,3000000.0,0.0,0.0,544823706,163447111800,0.0,0.0
primary,E50-PC10,300,3678478102310266571,30,2,1,70199998300150077986,70199998300150077986,0,0.0,299999.9927356841,2700000.007264316,0.9000000024214387,163447107886,4903413236580,0.0,0.0
primary,E50-PC20,300,3678478102310266571,60,3,2,140399996600300155972,140399996600300155972,0,0.0,599999.9854713682,2400000.0145286317,0.8000000048428773,163447107886,9806826473160,0.0,0.0
primary,E50-PC30,300,3678478102310266571,90,9,8,210599994900450234051,210599994900450234051,0,0.0,899999.9782070523,2100000.021792948,0.7000000072643159,163447107883,14710239709470,0.0,0.0
primary,E50-PC40,300,3678478102310266571,120,10,9,280799993200600312110,280799993200600312110,0,0.0,1199999.9709427364,1800000.0290572636,0.6000000096857545,163447107882,19613652945840,0.0,0.0
primary,E50-PC50,300,3678478102310266571,150,14,13,350999991500750390188,350999991500750390188,0,0.0,1499999.9636784205,1500000.0363215795,0.5000000121071931,163447107881,24517066182150,0.0,0.0
primary,E50-PC60,300,3678478102310266571,180,15,14,421199989800900468352,421199989800900468352,0,0.0,1799999.9564141047,1200000.0435858953,0.40000001452863176,163447107879,29420479418220,0.0,0.0
primary,E50-PC80,300,3678478102310266571,240,18,17,561599986401200624549,561599986401200624549,0,0.0,2399999.9418854727,600000.0581145273,0.20000001937150907,163447107878,39227305890720,0.0,0.0
primary,E50-PC100,300,3678478102310266571,300,19,18,701999983001500780896,701999983001500780896,0,0.0,2999999.927356841,0.072643159056,2.4214386351999998e-08,163447107876,49034132362800,0.0,0.0
primary,E50-CONV100,300,876786005621288851,300,28,27,702000000000000000000,702000000000000000000,0,0.0,3000000.0,0.0,0.0,163447107000,163447107000,0.0,0.0
primary,E50-MT100,300,876786005621288851,300,1,0,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665,3000000.0,0.0,0.0,544823706,163447111800,0.0,0.0
primary,E50-PC10,300,876786005621288851,30,3,2,70199998300150077996,70199998300150077996,0,0.0,299999.9927356841,2700000.007264316,0.9000000024214387,163447107885,4903413236550,0.0,0.0
